Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744815.1_ASM4974481v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.99	98.06	98.41	JBLZTZ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 313 313_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744935.1_ASM4974493v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.99	99.39	98.99	JBLZUD010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 321 321_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745115.1_ASM4974511v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.99	98.64	99.04	JBLZUH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 53 53_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.99	97.75	99.39	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745315.1_ASM4974531v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.99	98.77	99.93	JBLZUN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 97N 97N_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744095.1_ASM4974409v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.19	98.01	JBLZTH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 101N 101N_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	97.96	98.27	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744235.1_ASM4974423v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.23	98.03	JBLZTL010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 264 264_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744355.1_ASM4974435v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.23	98.05	JBLZTN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 290 290_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744575.1_ASM4974457v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.21	98.04	JBLZTU010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 300 300_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744655.1_ASM4974465v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.15	98.01	JBLZTV010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 304 304_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744675.1_ASM4974467v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.18	98.04	JBLZTW010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 306 306_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744695.1_ASM4974469v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.21	96.33	JBLZTX010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 308 308_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744775.1_ASM4974477v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.19	98.05	JBLZTY010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 310 310_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744795.1_ASM4974479v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.23	98.04	JBLZUA010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 314 314_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744875.1_ASM4974487v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	98.00	98.04	JBLZUB010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 317 317_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745055.1_ASM4974505v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.98	99.57	99.54	JBLZUG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 47 47_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744915.1_ASM4974491v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.97	98.64	99.63	JBLZUC010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 319 319_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744995.1_ASM4974499v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.97	99.32	99.76	JBLZUE010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 43 43_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745255.1_ASM4974525v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.97	86.63	98.62	JBLZUL010000001.1 Salmonella enterica subsp. enterica serovar Abony strain 73 73_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745275.1_ASM4974527v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.97	97.65	99.46	JBLZUM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 75 75_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745215.1_ASM4974521v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.97	99.44	99.92	JBLZUK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 69 69_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745015.1_ASM4974501v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.94	98.45	99.59	JBLZUF010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 46 46_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745375.1_ASM4974537v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	99.93	98.60	99.68	JBLZUO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 98N 98N_00001, whole genome shotgun sequence	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	100.00	100.00	100.00	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744075.1_ASM4974407v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.99	99.39	94.72	JBLZTG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 100N 100N_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745135.1_ASM4974513v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.99	99.39	97.75	JBLZUI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 60 60_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745395.1_ASM4974539v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.99	99.33	98.83	JBLZUP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 99N 99N_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744195.1_ASM4974419v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.98	99.18	98.67	JBLZTK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 263 263_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744215.1_ASM4974421v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.98	99.40	97.81	JBLZTJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 256 256_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744995.1_ASM4974499v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.98	99.17	97.98	JBLZUE010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 43 43_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745015.1_ASM4974501v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.98	99.40	98.89	JBLZUF010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 46 46_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744295.1_ASM4974429v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	98.11	99.06	JBLZTM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 282 282_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744305.1_ASM4974430v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.43	97.09	JBLZTO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 291 291_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744935.1_ASM4974493v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.63	97.60	JBLZUD010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 321 321_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745055.1_ASM4974505v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.71	98.05	JBLZUG010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 47 47_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745115.1_ASM4974511v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	98.90	97.66	JBLZUH010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 53 53_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745215.1_ASM4974521v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.22	98.07	JBLZUK010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 69 69_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745255.1_ASM4974525v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	86.85	97.25	JBLZUL010000001.1 Salmonella enterica subsp. enterica serovar Abony strain 73 73_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744115.1_ASM4974411v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.37	98.05	JBLZTI010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 23 23_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744535.1_ASM4974453v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.25	98.66	JBLZTT010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 30 30_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744915.1_ASM4974491v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.50	98.84	JBLZUC010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 319 319_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745315.1_ASM4974531v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	98.51	98.03	JBLZUN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 97N 97N_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745375.1_ASM4974537v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.97	99.43	98.87	JBLZUO010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 98N 98N_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745275.1_ASM4974527v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.94	99.26	99.44	JBLZUM010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 75 75_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744355.1_ASM4974435v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.38	97.57	JBLZTN010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 290 290_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744415.1_ASM4974441v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.38	97.56	JBLZTQ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 296 296_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744425.1_ASM4974442v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.38	97.54	JBLZTP010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 292 292_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744475.1_ASM4974447v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.26	97.55	JBLZTR010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 297 297_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744555.1_ASM4974455v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.24	96.00	JBLZTS010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 298 298_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744655.1_ASM4974465v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.29	97.52	JBLZTV010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 304 304_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049744675.1_ASM4974467v1_genomic.fna	/cfs/klemming/projects/snic/naiss2023-23-542/VR/NWU_2025_workshop/assemblies/GCA_049745155.1_ASM4974515v1_genomic.fna	99.93	99.41	97.63	JBLZTW010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 306 306_00001, whole genome shotgun sequence	JBLZUJ010000001.1 Salmonella enterica subsp. enterica serovar Minnesota strain 61 61_00001, whole genome shotgun sequence
